search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,skill,min_years_of_exp
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Engineering - Telecom/Technology,10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Information Technology (IT),10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Computer Science,10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Information Security,10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,CTO,10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Communication Skills,10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Computer Engineering,10.0
Data Engineer,Chief Information Security Officer,Foreground.,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Senior Management,Engineering,10.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Engineering - Construction/Civil/Architecture,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,IT/Software Development,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Project/Program Management,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Project Management,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Engineering,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,PMP,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Civil Engineering,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Information Technology (IT),1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Management,1.0
Data Engineer,"Manager, Projects Planning & Cost (Integrated Proj Planning & Cost Dept",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Computer Science,1.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,IT/Software Development,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Analyst/Research,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Business Analysis,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Information Technology (IT),3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Computer Science,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Analysis,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Software Development,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Software,3.0
Data Engineer,Business Analyst / Tester,Dicetek LLC,"Dubai,United Arab Emirates",24 days ago,Freelance / Project,Remote,Experienced,Engineering,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Accounting/Finance,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Engineering - Construction/Civil/Architecture,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Project/Program Management,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Construction,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Project Management,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Civil Engineering,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Architecture,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Management,3.0
Data Engineer,Construction Manager - Buildings,Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Microsoft Office,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,information technology (it),3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,computer science,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,engineering,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,software development,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,software,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,it,3.0
Data Engineer,Microwave Rollout Manager,Capgemini Engineering,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,technical,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Installation/Maintenance/Repair,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,maintenance,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,engineering,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,mechanical engineering,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,installation,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,electrical engineering,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,repair,3.0
Data Engineer,Maintenance and repair trainer (Automation ),معهد الصناعات الغذائية-Food Industries Polytechnic,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,troubleshooting,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Quality,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Quality Assurance,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,QA,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Quality,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Quality Control,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Testing,3.0
Data Engineer,Senior QHSES Assurance Specialist (Procurement Quality Lead),Energy Job Search,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Software Development,3.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,R&D/Science,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Engineering - Construction/Civil/Architecture,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Manufacturing/Production,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Medical,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Chemistry,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Lab,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Laboratory,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Science,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Engineering,1.0
Data Engineer,"Technician, Lab (Cementing)",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Entry Level,Civil,1.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Project/Program Management,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Information Technology (IT),3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Computer Science,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Project Management,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Engineering,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Software Development,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Computer Engineering,3.0
Data Engineer,IT Manager,Kempinski Hotels,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Experienced,Management,3.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Business Development,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Marketing/PR/Advertising,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Sales/Retail,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Business Development,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Business Analysis,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Business Planning,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Engineering,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Project Management,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Sales,5.0
Data Engineer,"Director, Business Development, MENA",BlackSky,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Manager,Sales Skills,5.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,IT/Software Development,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Marketing/PR/Advertising,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,Engineering - Telecom/Technology,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,information technology (it),3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,computer science,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,software development,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,software engineering,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,engineering,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,quality assurance,3.0
Data Engineer,"Senior Specialist, Program Integration",MyPetroCareer.com,"Dubai,United Arab Emirates",24 days ago,Full Time,On-site,Experienced,project management,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Operations/Management,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Marketing/PR/Advertising,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Sales/Retail,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Marketing,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Category Management,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Sales,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Market Research,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Business Administration,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Sales Skills,3.0
Data Engineer,"Category Manager, Toys",Mumzworld.com,"Riyadh,Saudi Arabia",24 days ago,Full Time,On-site,Experienced,Microsoft Office,3.0
Data Engineer,BIM MODELER,DBB Contracting LLC,"Riyadh,Saudi Arabia",25 days ago,Full Time,On-site,Entry Level,Engineering - Construction/Civil/Architecture,1.0
