search_query,job_title,company,loc,posting_recency,employment_type,work_arrangement_type,experience_lvl,years_of_experience,skill
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,·Installation/Maintenance/Repair
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,·IT/Software Development
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,·Engineering - Telecom/Technology
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,· Business Analysis
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,· business
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,· Business Development
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,· Computer Science
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,· Information Technology (IT)
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,Data
Data Analyst,Business Analyst,BI-Technologies -,"New Cairo,Cairo,Egypt",28 days ago,Full Time,Hybrid,Experienced,·1 - 4 Yrs of Exp,· Management
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,·Accounting/Finance
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· Bookkeeping
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· Financial Reporting
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· Bank Reconciliation
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,Data Entry
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· QuickBooks
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· English Communication
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· Microsoft Excel
Data Analyst,Bookkeeping Analyst I,Assist Group Limited  -,"Faisal,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,,· Attention to Detail
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,·Accounting/Finance
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,·Analyst/Research
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Accounting
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Commerce
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,Analyst
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Analysis
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Finance
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Financial Analysis
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Planning
Data Analyst,Financial planning and Analyst,Confidential -,"Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 7 Yrs of Exp,· Forecasting
Data Analyst,Data Analyst,Linrco Egypt -,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,·2 - 3 Yrs of Exp,·Quality
Data Analyst,Data Analyst,Linrco Egypt -,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,·2 - 3 Yrs of Exp,Data Analysis
Data Analyst,Data Analyst,Linrco Egypt -,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,·2 - 3 Yrs of Exp,· performance Analysis
Data Analyst,Data Analyst,Linrco Egypt -,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,·2 - 3 Yrs of Exp,· KPI's
Data Analyst,Data Analyst,Linrco Egypt -,"Nasr City,Cairo,Egypt",2 months ago,Full Time,On-site,Experienced,·2 - 3 Yrs of Exp,· Quality Assurance
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,·Accounting/Finance
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Budgeting
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Financial Analysis
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Forecasting
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Variance Analysis
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Financial Reporting
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Excel
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,Data Interpretation
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Attention to Detail
Data Analyst,Financial Analyst,Fawry Plus -,"Smart Village,Giza,Egypt",1 month ago,Full Time,On-site,Entry Level,·0 - 1 Yrs of Exp,· Communication
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,·Manufacturing/Production
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,Data Analysis
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Root Cause Analysis
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Statistical Analysis
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Business Intelligence Tools
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Reporting and Documentation
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Cross-functional Collaboration
Data Analyst,Production Analyst,Flex Asepto -,"Ain Sokhna,Suez,Egypt",1 month ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Microsoft Excel
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,·Accounting/Finance
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Accounting
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,financial analyst
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Financial Analysis
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,Analyst
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Finance
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Forecasting
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Financial
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Corporate Finance
Data Analyst,Financial Analyst,Elsewedy industries -,"10th of Ramadan City,Cairo,Egypt",4 days ago,Full Time,On-site,Experienced,·2 - 5 Yrs of Exp,· Reporting
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Accounting/Finance
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Analyst/Research
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Credit Analysis
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Credit Risk
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Credit Administration
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Credit Control
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Credit Management
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· credit
Data Analyst,Credit Analyst - Microfinance,Erada -,"Maadi,Cairo,Egypt",5 days ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,analyst
Data Analyst,Financial Analyst,Jaffangroup -,"Heliopolis,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·5+ Yrs of Exp,·Accounting/Finance
Data Analyst,Financial Analyst,Jaffangroup -,"Heliopolis,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·5+ Yrs of Exp,·Business Development
Data Analyst,Financial Analyst,Jaffangroup -,"Heliopolis,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·5+ Yrs of Exp,· Microsoft Applications
Data Analyst,Financial Analyst,Jaffangroup -,"Heliopolis,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·5+ Yrs of Exp,· Financial Accounting
Data Analyst,Financial Analyst,Jaffangroup -,"Heliopolis,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·5+ Yrs of Exp,Financial Data Analysis
Data Analyst,Financial Analyst,Jaffangroup -,"Heliopolis,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·5+ Yrs of Exp,· Budgeting
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,·Accounting/Finance
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,·Logistics/Supply Chain
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Finance
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Manufacturing
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Supply Chain
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Supply Chain finance
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Financial Planning
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Financial Services
Data Analyst,Financial Planning Analyst,Beyti - an Almarai Subsidiary  -,"Alexandria,Egypt",8 hours ago,Full Time,On-site,Experienced,·3+ Yrs of Exp,· Financial Accounting
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,·R&D/Science
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,·Analyst/Research
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,·Pharmaceutical
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Methodology
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Analysis
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Science
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Pharmacy
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Quality Control
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Process Analysis
Data Analyst,Methodology Analyst,APEX Pharma -,"Badr City,Cairo,Egypt",1 month ago,Full Time,On-site,Experienced,·2 - 4 Yrs of Exp,· Methodology Development
Data Analyst,Senior Business Analyst,DAF Holding  -,"Cairo,Egypt",8 days ago,Full Time,Hybrid,Experienced,·4 - 7 Yrs of Exp,·IT/Software Development
Data Analyst,Senior Business Analyst,DAF Holding  -,"Cairo,Egypt",8 days ago,Full Time,Hybrid,Experienced,·4 - 7 Yrs of Exp,· Business process analysis
Data Analyst,Senior Business Analyst,DAF Holding  -,"Cairo,Egypt",8 days ago,Full Time,Hybrid,Experienced,·4 - 7 Yrs of Exp,· Digital transformation
Data Analyst,Senior Business Analyst,DAF Holding  -,"Cairo,Egypt",8 days ago,Full Time,Hybrid,Experienced,·4 - 7 Yrs of Exp,· Agile methodologies
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,·Accounting/Finance
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,·Analyst/Research
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Financial Analysis
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Financial Modeling
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Microsoft Excel
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Finance
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Financial Services
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Financial Accounting
Data Analyst,Senior Financial Analyst (FP&A),GlassRock Insulation Co. -,"Maadi,Cairo,Egypt",13 days ago,Full Time,On-site,Experienced,·3 - 5 Yrs of Exp,· Finance Analysis
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,·IT/Software Development
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Microsoft Power BI
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Microsoft Azure
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Reporting
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Reporting Analysis
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Microsoft Office 365
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Microsoft Dynamics CRM
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Microsoft PowerPlatform
Data Analyst,Microsoft Business Analyst/CRM/PowerPlatform Expert,Teaspoon -,"San Jose,United States",14 days ago,Full Time,Remote,Experienced,·3 - 10 Yrs of Exp,· Microsoft PowerApps
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Marketing/PR/Advertising
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Analyst/Research
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,·Media/Journalism/Publishing
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Digital Marketing Analytics
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Google Analytics
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,Data Visualization
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· SEO and SEM
Data Analyst,Digital Marketing Analyst – Middle East,Digital Virgo Egypt -,"Cairo,Egypt",1 month ago,Full Time,On-site,Entry Level,·1 - 3 Yrs of Exp,· Social Media Analytics
